Empreendimento;Unidade;Tipo;Área Privativa (m²);Situação;Valor VGV;Valor m²;Chave
BREEZE TOWER;Apartamento 603;2S;82.06;Vendida;448,35;5,464;
BREEZE TOWER;Apartamento1603;2S;82.06;Vendida;591,67;7,21;
BREEZE TOWER;Apartamento 803;2S;82.06;Vendida;471,299;5,743;
BREEZE TOWER;Apartamento1403;2S;82.06;Vendida;560;6,824;
BREEZE TOWER;Apartamento 403;2S;87.34;Vendida;449,2;5,143;
BREEZE TOWER;Apartamento 802;Sala;125.51;Vendida;870,002;6,932;
BREEZE TOWER;Apartamento1103;3S;82.06;Vendida;510,899;6,226;
BREEZE TOWER;Apartamento1203;2S;82.06;Vendida;524,099;6,387;
BREEZE TOWER;Apartamento1503;2S;82.06;Vendida;576,47;7,025;
BREEZE TOWER;Apartamento1102;3S;125.51;Vendida;957,517;7,629;
BREEZE TOWER;Apartamento 901;2S;129.15;Vendida;927,033;7,178;
BREEZE TOWER;Apartamento 902;3S;125.51;Vendida;890,594;7,096;
BREEZE TOWER;Apartamento1001;2S;129.15;Vendida;921,409;7,134;
BREEZE TOWER;Apartamento1003;2S;82.06;Vendida;423,044;5,155;
BREEZE TOWER;Apartamento1101;2S;129.15;Vendida;996,697;7,717;
BREEZE TOWER;Apartamento 601;2S;129.15;Vendida;864,57;6,694;
BREEZE TOWER;Apartamento 801;2S;129.15;Vendida;860,321;6,661;
BREEZE TOWER;Apartamento1803;2S;82.06;Vendida;620,2;7,558;
SOUTH BEACH TOWER;Apartamento1503;2S;79.02;Vendida;650;8,226;
BREEZE TOWER;Apartamento 701;Garden;129.15;Vendida;886,05;6,861;
BREEZE TOWER;Apartamento1002;2S;125.51;Vendida;933,762;7,44;
PALM BEACH;Apto 1902;3S;129.13;Vendida; 1,200,000 ;9,293;
BREEZE TOWER;Apartamento 702;2S;125.51;Vendida;880;7,011;
BREEZE TOWER;Apartamento 501;Garden;129.15;Vendida;896,899;6,945;
BREEZE TOWER;Apartamento1201;2S;129.15;Vendida; 1,084,227 ;8,395;
BREEZE TOWER;Apartamento1301;3S;129.15;Vendida; 1,100,000 ;8,517;
BREEZE TOWER;Apartamento1802;2S;125.51;Vendida; 1,259,557 ;10,036;
BREEZE TOWER;Apartamento 602;3S;125.51;Vendida;860;6,852;
BREEZE TOWER;Apartamento1303;2S;82.06;Vendida;635,708;7,747;
BREEZE TOWER;Apartamento1202;2S;125.51;Vendida;998,872;7,959;
PALM BEACH;Apto 1603;Garden;132.06;Vendida;966,557;7,319;
BREEZE TOWER;Apartamento 502;2S;125.51;Vendida;869,781;6,93;
BREEZE TOWER;Apartamento 401;3S;165.81;Vendida;965,538;5,823;
SUNSET TOWER;Apartamento1202;3S;126.57;Vendida; 1,141,687 ;9,02;
BREEZE TOWER;Apartamento 402;2S;162.25;Vendida;927,582;5,717;
BREEZE TOWER;Apartamento1302;2S;125.51;Vendida; 1,084,473 ;8,641;
ATLANTIC;Apto 404;Sala;174.14;Vendida; 1,298,727 ;7,458;
BREEZE TOWER;Apartamento1501;2S;129.15;Vendida; 1,213,961 ;9,4;
SUNSET TOWER;Apartamento1501;2S;126.57;Vendida; 1,276,026 ;10,082;
PALM BEACH;Apto 1803;2S;132.06;Vendida;985,071;7,459;
PALM BEACH;Apto 1202;3S;129.13;Vendida; 1,250,000 ;9,68;
PALM SPRINGS;Apartamento1601;3S;142.41;Vendida; 1,968,626 ;13,824;
SUNRISE TOWER;Apartamento 404;Garden;85.51;Vendida;523;6,116;
SUNRISE TOWER;Apartamento 602;2S;129.9;Vendida; 1,004,945 ;7,736;
SUNRISE TOWER;Apartamento 901;3S;129.72;Vendida; 1,059,790 ;8,17;
SUNRISE TOWER;Apartamento 902;2S;129.9;Vendida; 1,059,790 ;8,159;
SUNRISE TOWER;Apartamento1001;2S;129.72;Vendida; 1,139,590 ;8,785;
SUNRISE TOWER;Apartamento 403;2S;91.24;Vendida;523,5;5,738;
SUNRISE TOWER;Apartamento 501;2S;129.72;Vendida;989,7;7,63;
SUNRISE TOWER;Apartamento 701;2S;129.72;Vendida; 1,020,190 ;7,865;
SUNRISE TOWER;Apartamento 704;3S;84.83;Vendida;560,9;6,612;
SUNRISE TOWER;Apartamento 803;2S;84.83;Vendida;572,15;6,745;
SUNRISE TOWER;Apartamento1002;3S;129.9;Vendida; 1,079,590 ;8,311;
SUNRISE TOWER;Apartamento1102;3S;129.9;Vendida; 1,099,390 ;8,463;
SUNRISE TOWER;Apartamento1201;2S;129.72;Vendida; 1,139,690 ;8,786;
SUNRISE TOWER;Apartamento1202;3S;129.9;Vendida; 1,082,706 ;8,335;
SUNRISE TOWER;Apartamento1701;3S;129.72;Vendida; 1,275,000 ;9,829;
SUNRISE TOWER;Apartamento1702;2S;129.9;Vendida; 1,275,000 ;9,815;
SUNRISE TOWER;Apartamento1801;2S;129.72;Vendida; 1,358,890 ;10,476;
PALM SPRINGS;Apartamento 401;2S;171.26;Vendida; 1,327,495 ;7,751;
SUNRISE TOWER;Apartamento 401;3S;141.13;Vendida;989,5;7,011;
SUNRISE TOWER;Apartamento 402;3S;134.63;Vendida;982,9;7,301;
SUNRISE TOWER;Apartamento 504;2S;84.83;Vendida;538,4;6,347;
SUNRISE TOWER;Apartamento1103;Sala;84.83;Vendida;613,65;7,234;
SUNRISE TOWER;Apartamento1104;2S;84.83;Vendida;614,65;7,246;
SUNRISE TOWER;Apartamento1204;2S;84.83;Vendida;619,65;7,305;
SUNRISE TOWER;Apartamento1404;2S;84.83;Vendida;669,65;7,894;
SUNRISE TOWER;Apartamento1504;2S;84.83;Vendida;674,65;7,953;
SUNRISE TOWER;Apartamento1604;3S;84.83;Vendida;686,65;8,094;
SUNRISE TOWER;Apartamento 603;2S;84.83;Vendida;549,65;6,479;
SUNRISE TOWER;Apartamento1904;2S;84.83;Vendida;686,518;8,093;
SUNRISE TOWER;Apartamento 503;2S;84.83;Vendida;538,4;6,347;
SUNRISE TOWER;Apartamento 604;2S;84.83;Vendida;549,65;6,479;
SUNRISE TOWER;Apartamento1004;2S;84.83;Vendida;594,65;7,01;
SUNRISE TOWER;Apartamento 802;2S;129.9;Vendida; 1,039,990 ;8,006;
SUNRISE TOWER;Apartamento1101;2S;129.72;Vendida; 1,099,390 ;8,475;
SUNRISE TOWER;Apartamento1301;2S;129.72;Vendida; 1,159,490 ;8,938;
SUNRISE TOWER;Apartamento1903;2S;84.83;Vendida;722,65;8,519;
SUNRISE TOWER;Apartamento 904;3S;84.83;Vendida;583,4;6,877;
SUNRISE TOWER;Apartamento1603;3S;84.83;Vendida;686,65;8,094;
SUNRISE TOWER;Apartamento 702;3S;129.9;Vendida; 1,020,190 ;7,854;
SUNRISE TOWER;Apartamento1704;2S;84.83;Vendida;698,65;8,236;
CORAL GABLES;Apartamento1303;2S;82.41;Vendida;642,2;7,793;
SUNSET TOWER;Apartamento 601;2S;126.57;Vendida;993,283;7,848;
CORAL GABLES;Apartamento 503;3S;82.41;Vendida;548,2;6,652;
CORAL GABLES;Apartamento 901;2S;128.79;Vendida; 1,071,600 ;8,321;
CORAL GABLES;Apartamento1503;2S;83.33;Vendida;668,2;8,019;
SUNRISE TOWER;Apartamento 903;2S;84.83;Vendida;583,4;6,877;
SUNRISE TOWER;Apartamento1203;3S;84.83;Vendida;605,398;7,137;
SUNRISE TOWER;Apartamento1303;2S;84.83;Vendida;684,65;8,071;
SUNRISE TOWER;Apartamento1403;2S;84.83;Vendida;669,65;7,894;
SUNRISE TOWER;Apartamento1601;2S;129.72;Vendida; 1,284,890 ;9,905;
SUNSET TOWER;Apartamento 501;2S;126.57;Vendida;974,775;7,701;
CORAL GABLES;Apartamento 603;2S;82.41;Vendida;559,2;6,786;
CORAL GABLES;Apartamento 401;2S;143.96;Vendida;979,5;6,804;
CORAL GABLES;Apartamento 403;3S;84.99;Vendida;503,025;5,919;
CORAL GABLES;Apartamento1203;2S;83.33;Vendida;689,2;8,271;
CORAL GABLES;Apartamento1603;2S;82.41;Vendida;681,2;8,266;
SUNRISE TOWER;Apartamento1804;2S;84.83;Vendida;710,65;8,377;
CORAL GABLES;Apartamento1103;2S;82.41;Vendida;676,2;8,205;
SUNRISE TOWER;Apartamento1902;Sala;129.9;Vendida; 1,409,000 ;10,847;
CORAL GABLES;Apartamento 703;2S;83.33;Vendida;541,69;6,501;
CORAL GABLES;Apartamento 701;3S;128.79;Vendida; 1,092,000 ;8,479;
CORAL GABLES;Apartamento 803;2S;82.41;Vendida;552,144;6,7;
SUNRISE TOWER;Apartamento1803;2S;84.83;Vendida;710,65;8,377;
BREEZE TOWER;Apartamento1801;Sala;129.15;Vendida; 1,428,302 ;11,059;
CORAL GABLES;Apartamento1001;2S;126.86;Vendida; 1,151,400 ;9,076;
CORAL GABLES;Apartamento1601;2S;126.83;Vendida; 1,300,100 ;10,251;
BREEZE TOWER;Apartamento1701;2S;129.15;Vendida; 1,315,590 ;10,187;
CORAL GABLES;Apartamento1003;2S;83.33;Vendida;603,2;7,239;
CORAL GABLES;Apartamento 501;3S;139.82;Vendida;992,4;7,098;
CORAL GABLES;Apartamento 801;2S;126.83;Vendida;999,21;7,878;
CORAL GABLES;Apartamento1101;2S;128.79;Vendida; 1,055,640 ;8,197;
SUNRISE TOWER;Apartamento 502;2S;129.9;Vendida;989,7;7,619;
SUNRISE TOWER;Apartamento1402;2S;129.9;Vendida; 1,179,290 ;9,078;
CORAL GABLES;Apartamento1301;2S;128.79;Vendida; 1,150,800 ;8,935;
CORAL GABLES;Apartamento1002;2S;136.36;Vendida; 1,125,337 ;8,253;
PALM BEACH;Apto 1703;2S;132.06;Vendida; 1,048,667 ;7,941;
BREEZE TOWER;Apartamento1601;2S;129.15;Vendida; 1,360,000 ;10,53;
BREEZE TOWER;Apartamento1702;2S;125.51;Vendida; 1,365,382 ;10,879;
CORAL GABLES;Apartamento1901;3S;128.79;Vendida; 1,339,600 ;10,401;
CORAL GABLES;Apartamento 802;2S;136.35;Vendida; 1,146,274 ;8,407;
CORAL GABLES;Apartamento2103;2S;83.33;Vendida;836,2;10,035;
SUNSET TOWER;Apartamento1302;2S;126.57;Vendida; 1,247,348 ;9,855;
SUNSET TOWER;Apartamento 502;2S;126.57;Vendida; 1,000,411 ;7,904;
BREEZE TOWER;Apartamento1602;2S;125.51;Vendida; 1,322,522 ;10,537;
BREEZE TOWER;Apartamento1502;3S;125.51;Vendida; 1,279,662 ;10,196;
CORAL GABLES;Apartamento1402;3S;136.35;Vendida; 1,237,409 ;9,075;
BREEZE TOWER;Apartamento1402;2S;125.51;Vendida; 1,251,801 ;9,974;
SUNRISE TOWER;Apartamento1304;2S;84.83;Vendida;740;8,723;
BREEZE TOWER;Apartamento 903;2S;82.06;Vendida;720;8,774;
SUNRISE TOWER;Apartamento1503;2S;84.83;Vendida;775;9,136;
CORAL GABLES;Apartamento1403;2S;82.41;Vendida;622,44;7,553;
CORAL GABLES;Apartamento1903;2S;83.33;Vendida;769,93;9,24;
PALM SPRINGS;Apartamento1003;Garden;137.47;Vendida; 1,162,041 ;8,453;
CORAL GABLES;Apartamento2201;2S;236.64;Vendida; 2,566,167 ;10,844;
SUNRISE TOWER;Apartamento1003;2S;84.83;Vendida;750;8,841;
CORAL GABLES;Apartamento 903;2S;82.41;Vendida;730;8,858;
SOUTH BEACH TOWER;Apartamento1202;2S;129.5;Vendida; 1,370,700 ;10,585;
SUNRISE TOWER;Apartamento1401;2S;129.72;Vendida; 1,358,394 ;10,472;
PALM SPRINGS;Apartamento1103;2S;137.47;Vendida; 1,208,020 ;8,788;
CORAL GABLES;Apartamento1202;2S;136.36;Vendida; 1,206,778 ;8,85;
SUNSET TOWER;Apartamento1402;2S;126.57;Vendida; 1,330,314 ;10,511;
CORAL GABLES;Apartamento1803;2S;82.41;Vendida;826,315;10,027;
SUNSET TOWER;Apartamento1903;2S;79.13;Vendida;834,036;10,54;
PALM BEACH;Apto 1101;3S;128.28;Vendida; 1,459,892 ;11,381;
PALM SPRINGS;Apartamento1302;2S;140.3;Vendida; 1,709,818 ;12,187;
SUNSET TOWER;Apartamento1502;2S;126.57;Vendida; 1,389,793 ;10,98;
CORAL GABLES;Apartamento1102;2S;132.27;Vendida; 1,176,747 ;8,897;
CORAL GABLES;Apartamento2601;2S;206.17;Vendida; 2,539,333 ;12,317;
CORAL GABLES;Apartamento 702;Sala;132.27;Vendida; 1,143,455 ;8,645;
SOUTH BEACH TOWER;Apartamento1502;Sala;129.5;Vendida; 1,512,031 ;11,676;
SUNRISE TOWER;Apartamento1602;Sala;129.9;Vendida; 1,513,781 ;11,653;
CORAL GABLES;Apartamento2001;Sala;126.83;Vendida; 1,449,000 ;11,425;
PALM SPRINGS;Apartamento1502;Sala;140.3;Vendida; 2,000,000 ;14,255;
SUNSET TOWER;Apartamento1902;Sala;126.57;Vendida; 1,657,792 ;13,098;
CORAL GABLES;Apartamento1902;2S;132.27;Vendida; 1,518,208 ;11,478;
CORAL GABLES;Apartamento 2002;2S;136.35;Vendida; 1,555,201 ;11,406;
PALM SPRINGS;Apartamento1603;3S;137.47;Vendida; 1,539,969 ;11,202;
BREEZE TOWER;Apartamento1401;2S;129.15;Vendida; 1,602,309 ;12,407;
THE WAVE;Apartamento1302;2S;144.08;Vendida; 1,653,700 ;11,478;
THE WAVE;Apartamento1702;3S;144.08;Vendida; 1,766,335 ;12,259;
SUNSET TOWER;Apartamento1802;2S;126.57;Vendida; 1,636,769 ;12,932;
THE WAVE;Apartamento1103;2S;120.29;Vendida; 1,216,400 ;10,112;
THE WAVE;Apartamento1201;3S;144.69;Vendida; 1,624,200 ;11,225;
THE WAVE;Apartamento1203;3S;120.29;Vendida; 1,241,800 ;10,323;
THE WAVE;Apartamento 603;2S;120.29;Vendida; 1,113,800 ;9,259;
THE WAVE;Apartamento1002;3S;144.08;Vendida; 1,565,200 ;10,863;
THE WAVE;Apartamento1101;2S;144.69;Vendida; 1,594,700 ;11,021;
THE WAVE;Apartamento1202;2S;144.08;Vendida; 1,624,200 ;11,273;
THE WAVE;Apartamento1301;2S;144.69;Vendida; 1,653,700 ;11,429;
THE WAVE;Apartamento1501;2S;144.69;Vendida; 1,724,100 ;11,916;
THE WAVE;Apartamento1602;3S;144.08;Vendida; 1,759,300 ;12,211;
THE WAVE;Apartamento1701;2S;144.69;Vendida; 1,859,300 ;12,85;
THE WAVE;Apartamento1801;3S;144.69;Vendida; 1,959,300 ;13,541;
THE WAVE;Apartamento 503;2S;120.29;Vendida; 1,094,500 ;9,099;
THE WAVE;Apartamento 701;2S;144.69;Vendida; 1,401,300 ;9,685;
THE WAVE;Apartamento 702;3S;144.08;Vendida; 1,401,300 ;9,726;
THE WAVE;Apartamento 703;2S;120.29;Vendida; 1,133,100 ;9,42;
THE WAVE;Apartamento 801;2S;144.69;Vendida; 1,430,800 ;9,889;
THE WAVE;Apartamento 802;2S;144.08;Vendida; 1,430,800 ;9,931;
THE WAVE;Apartamento1402;2S;144.08;Vendida; 1,688,900 ;11,722;
THE WAVE;Apartamento1502;2S;144.08;Vendida; 1,724,100 ;11,966;
THE WAVE;Apartamento1601;2S;144.69;Vendida; 1,759,300 ;12,159;
THE WAVE;Apartamento1902;3S;144.08;Vendida; 2,069,300 ;14,362;
SUNSET TOWER;Apartamento1702;2S;126.57;Vendida; 1,600,000 ;12,641;
THE WAVE;Apartamento 902;2S;144.08;Vendida; 1,263,865 ;8,772;
THE WAVE;Apartamento1401;2S;144.69;Vendida; 1,488,900 ;10,29;
THE WAVE;Apartamento 501;3S;144.69;Vendida; 1,163,300 ;8,04;
THE WAVE;Apartamento1001;2S;144.69;Vendida; 1,665,200 ;11,509;
THE WAVE;Apartamento1803;2S;120.29;Vendida; 1,413,400 ;11,75;
THE WAVE;Apartamento 601;3S;144.69;Vendida; 1,381,800 ;9,55;
THE WAVE;Apartamento 901;2S;144.69;Vendida; 1,486,900 ;10,276;
THE WAVE;Apartamento 502;2S;144.08;Vendida; 1,362,300 ;9,455;
THE WAVE;Apartamento1802;2S;144.08;Vendida; 1,959,300 ;13,599;
THE WAVE;Apartamento1901;3S;144.69;Vendida; 2,212,000 ;15,288;
SUNRISE TOWER;Apartamento1302;3S;129.9;Vendida; 1,550,000 ;11,932;
SUNSET TOWER;Apartamento1602;2S;126.57;Vendida; 1,552,224 ;12,264;
THE WAVE;Apartamento 903;2S;120.29;Vendida; 1,171,700 ;9,741;
CORAL GABLES;Apartamento2003;3S;82.41;Vendida;950;11,528;
PALM SPRINGS;Apartamento1403;2S;137.47;Vendida; 1,549,477 ;11,271;
BREEZE TOWER;Apartamento1703;3S;82.06;Vendida;938,784;11,44;
THE WAVE;Apartamento 401;2S;170.9;Vendida; 1,373,250 ;8,035;
BREEZE TOWER;Apartamento1903;2S;82.06;Vendida;958;11,674;
SUNSET TOWER;Apartamento1001;3S;126.57;Vendida; 1,650,000 ;13,036;
CORAL GABLES;Apartamento2202;Sala;136.24;Vendida; 1,726,274 ;12,671;
CORAL GABLES;Apartamento 602;2S;136.35;Vendida; 1,282,870 ;9,409;
CORAL GABLES;Apartamento3201;2S;206.17;Vendida; 3,062,500 ;14,854;
SOUTH BEACH TOWER;Apartamento1402;2S;129.5;Vendida; 1,567,500 ;12,104;
THE WAVE;Apartamento 402;2S;166.27;Vendida; 1,445,526 ;8,694;
CORAL GABLES;Apartamento 601;2S;126.83;Vendida; 1,325,552 ;10,451;
CORAL GABLES;Apartamento 902;2S;132.27;Vendida; 1,577,476 ;11,926;
CORAL GABLES;Apartamento 502;2S;133.35;Vendida; 1,303,338 ;9,774;
BLUE COAST;Apartamento 1202;2S;82;Vendida;825;10,061;
BLUE COAST;Apartamento 502;2S;106.11;Vendida;935;8,812;
BLUE COAST;Apartamento 1002;2S;82;Vendida;800;9,756;
BLUE COAST;Apartamento 1702;2S;82;Vendida;887,5;10,823;
BLUE COAST;Apartamento 902;2S;82;Vendida;787,5;9,604;
BLUE COAST;Apartamento 2002;2S;82;Vendida;925;11,28;
BLUE COAST;Apartamento 2502;2S;82;Vendida;987,5;12,043;
BLUE COAST;Apartamento 3002;2S;82;Vendida; 1,050,000 ;12,805;
BLUE COAST;Apartamento 1203;2S;131.52;Vendida; 1,334,000 ;10,143;
BLUE COAST;Apartamento 2501;3S;131.99;Vendida; 1,651,000 ;12,509;
BLUE COAST;Apartamento 501;3S;205.5;Vendida; 1,850,000 ;9,002;
BLUE COAST;Apartamento 802;2S;82;Vendida;775;9,451;
BLUE COAST;Apartamento 3501;2S;163.57;Vendida; 2,780,000 ;16,996;
BLUE COAST;Apartamento 2402;Garden;82;Vendida;975;11,89;
BLUE COAST;Apartamento 2602;3S;82;Vendida; 1,000,000 ;12,195;
PALM SPRINGS;Apartamento1303;2S;137.47;Vendida; 1,525,362 ;11,096;
BLUE COAST;Apartamento 702;2S;82;Vendida;762,5;9,299;
BLUE COAST;Apartamento 1301;2S;131.99;Vendida; 1,362,500 ;10,323;
BLUE COAST;Apartamento 1501;2S;131.99;Vendida; 1,409,500 ;10,679;
BLUE COAST;Apartamento 1903;2S;131.52;Vendida; 1,498,500 ;11,394;
BLUE COAST;Apartamento 2702;3S;82;Vendida; 1,012,500 ;12,348;
BLUE COAST;Apartamento 2802;2S;82;Vendida; 1,025,000 ;12,5;
BLUE COAST;Apartamento 1502;2S;82;Vendida;862,5;10,518;
BLUE COAST;Apartamento 2701;2S;131.99;Vendida; 1,698,000 ;12,865;
BLUE COAST;Apartamento 2703;2S;131.52;Vendida; 1,693,000 ;12,873;
BLUE COAST;Apartamento 901;2S;131.99;Vendida; 1,205,075 ;9,13;
BLUE COAST;Apartamento 1101;2S;131.99;Vendida; 1,315,500 ;9,967;
BLUE COAST;Apartamento 1603;2S;131.52;Vendida; 1,428,000 ;10,858;
BLUE COAST;Apartamento 2201;2S;131.99;Vendida; 1,580,500 ;11,974;
BLUE COAST;Apartamento 3502;2S;192.58;Vendida; 3,276,000 ;17,011;
PALM SPRINGS;Apartamento 603;3S;137.47;Vendida; 1,311,244 ;9,538;
BLUE COAST;Apartamento 1802;2S;82;Vendida;900;10,976;
BLUE COAST;Apartamento 701;2S;131.99;Vendida; 1,221,500 ;9,254;
BLUE COAST;Apartamento 703;3S;131.52;Vendida; 1,216,500 ;9,25;
BLUE COAST;Apartamento 1302;2S;82;Vendida;837,5;10,213;
BLUE COAST;Apartamento 1102;2S;82;Vendida;771,063;9,403;
BLUE COAST;Apartamento 2202;2S;82;Vendida;950;11,585;
BLUE COAST;Apartamento 2003;2S;131.52;Vendida; 1,528,500 ;11,622;
BLUE COAST;Apartamento 1602;2S;82;Vendida;877,078;10,696;
BLUE COAST;Apartamento 1103;3S;131.52;Vendida; 1,313,612 ;9,988;
BLUE COAST;Apartamento 903;3S;131.52;Vendida; 1,263,500 ;9,607;
BLUE COAST;Apartamento 1503;Sala;131.52;Vendida; 1,407,835 ;10,704;
THE WAVE;Apartamento 403;2S;127.31;Vendida; 1,118,955 ;8,789;
BLUE COAST;Apartamento 1003;2S;131.52;Vendida; 1,290,056 ;9,809;
BLUE COAST;Apartamento 2302;2S;82;Vendida;964,785;11,766;
OCEAN PARK;Apto 1004 N;3S;83.4;Vendida;811;9,724;
OCEAN PARK;Apto 1702 N;2S;122.55;Vendida; 1,425,000 ;11,628;
OCEAN PARK;Apto 1802 N;3S;122.55;Vendida; 1,440,000 ;11,75;
OCEAN PARK;Apto 2502 N;2S;122.55;Vendida; 1,570,000 ;12,811;
OCEAN PARK;Apto 1603 N;2S;78.91;Vendida;842;10,67;
OCEAN PARK;Apto 1704 N;3S;83.4;Vendida;888;10,647;
OCEAN PARK;Apto 2004 N;2S;83.4;Vendida;802,75;9,625;
OCEAN PARK;Apto 2504 N;2S;83.4;Vendida;890;10,671;
OCEAN PARK;Apto 704 N;2S;83.4;Vendida;714;8,561;
OCEAN PARK;Apto 805 N;2S;79.69;Vendida;681,5;8,552;
SUNRISE TOWER;Apartamento1502;2S;129.9;Vendida; 1,727,644 ;13,3;
OCEAN PARK;Apto 904 N;2S;83.4;Vendida;695,4;8,338;
THE WAVE;Apartamento1403;2S;120.29;Vendida; 1,403,002 ;11,663;
BLUE COAST;Apartamento 1902;3S;82;Vendida;914,667;11,154;
OCEAN PARK;Apto 1201 N;3S;121.37;Vendida; 1,332,000 ;10,975;
OCEAN PARK;Apto 1501 N;3S;121.37;Vendida; 1,400,000 ;11,535;
OCEAN PARK;Apto 1503 N;2S;78.91;Vendida;833;10,556;
OCEAN PARK;Apto 1104 N;2S;83.4;Vendida;750;8,993;
OCEAN PARK;Apto 1504 N;2S;83.4;Vendida;800;9,592;
OCEAN PARK;Apto 1604 N;2S;83.4;Vendida;809;9,7;
OCEAN PARK;Apto 1605 N;2S;79.69;Vendida;767,5;9,631;
OCEAN PARK;Apto 1701 N;2S;121.37;Vendida; 1,418,000 ;11,683;
OCEAN PARK;Apto 703 N;3S;78.91;Vendida;816;10,341;
OCEAN PARK;Apto 705 N;2S;79.69;Vendida;672,5;8,439;
OCEAN PARK;Apto 804 N;2S;83.4;Vendida;723;8,669;
BLUE COAST;Apartamento 1601;2S;131.99;Vendida; 1,436,403 ;10,883;
OCEAN PARK;Apto 1903 N;3S;78.91;Vendida;869;11,013;
OCEAN PARK;Apto 2401 N;2S;121.37;Vendida; 1,418,000 ;11,683;
OCEAN PARK;Apto 2402 N;3S;122.55;Vendida; 1,402,000 ;11,44;
OCEAN PARK;Apto 604 N;2S;83.4;Vendida;705;8,453;
OCEAN PARK;Apto 803 N;2S;78.91;Vendida;755;9,568;
OCEAN PARK;Apto 1304 N;2S;83.4;Vendida;729,6;8,748;
BLUE COAST;Apartamento 601;3S;131.99;Vendida; 1,209,221 ;9,161;
OCEAN PARK;Apto 1204 N;3S;83.4;Vendida;759;9,101;
OCEAN PARK;Apto 1901 N;2S;121.37;Vendida; 1,500,000 ;12,359;
OCEAN PARK;Apto 1403 N;2S;78.91;Vendida;813;10,303;
OCEAN PARK;Apto 1705 N;3S;79.69;Vendida;781,916;9,812;
OCEAN PARK;Apto 2501 N;2S;121.37;Vendida; 1,551,000 ;12,779;
OCEAN PARK;Apto 2302 N;2S;122.55;Vendida; 1,537,651 ;12,547;
OCEAN PARK;Apto 504 N;2S;83.4;Vendida;696;8,345;
OCEAN PARK;Apto 905 N;Garden;79.69;Vendida;695,317;8,725;
OCEAN PARK;Apto 1003 N;2S;78.91;Vendida;851,663;10,793;
BLUE COAST;Apartamento 1701;2S;131.99;Vendida; 1,475,804 ;11,181;
KEY WEST;Decorado Key West;3S;100;Vendida; -   ; -   ;
PALM BEACH;Decorado Palm Beach;2S;100;Vendida; -   ; -   ;
OCEAN PARK;Apto 1804 N;2S;83.4;Vendida;835,976;10,024;
BLUE COAST;Apartamento 1001;2S;131.99;Vendida; 1,309,156 ;9,919;
OCEAN PARK;Apto 2101 N;3S;121.37;Vendida; 1,487,977 ;12,26;
OCEAN PARK;Apto 2301 N;3S;121.37;Vendida; 1,518,519 ;12,511;
OCEAN PARK;Apto 2001 N;2S;121.37;Vendida; 1,469,781 ;12,11;
OCEAN PARK;Apto 2002 N;2S;122.55;Vendida; 1,488,988 ;12,15;
OCEAN PARK;Apto 1602 N;2S;122.55;Vendida; 1,425,304 ;11,63;
OCEAN PARK;Apto 1405 N;2S;79.69;Vendida;768,674;9,646;
OCEAN PARK;Apto 1601 N;Garden;121.37;Vendida; 1,466,569 ;12,083;
BLUE COAST;Apartamento 2001;2S;131.99;Vendida; 1,678,000 ;12,713;
OCEAN PARK;Apto 1904 N;3S;83.4;Vendida;870,157;10,434;
OCEAN PARK;Apto 1905 N;2S;79.69;Vendida;826,962;10,377;
BLUE COAST;Apartamento 1201;2S;131.99;Vendida; 1,187,466 ;8,997;
BLUE COAST;Apartamento 1401;2S;131.99;Vendida; 1,229,147 ;9,312;
OCEAN PARK;Apto 1205 N;2S;79.69;Vendida;746,816;9,372;
PALM SPRINGS;Apartamento1402;3S;140.3;Vendida; 1,860,285 ;13,259;
BLUE COAST;Apartamento 1403;2S;131.52;Vendida; 1,440,838 ;10,955;
OCEAN PARK;Apto 1801 N;2S;121.37;Vendida; 1,485,305 ;12,238;
THE WAVE;Apartamento1503;2S;120.29;Vendida; 1,478,708 ;12,293;
THE WAVE;Apartamento1903;2S;120.29;Vendida; 1,686,714 ;14,022;
THE WAVE;Apartamento1102;2S;144.08;Vendida; 1,254,064 ;8,704;
OCEAN PARK;Apto 2204 N;Sala;83.4;Vendida;914,643;10,967;
OCEAN PARK;Apto 2005 N;2S;79.69;Vendida;845,659;10,612;
OCEAN PARK;Apto 2304 N;2S;83.4;Vendida;924,115;11,081;
THE WAVE;Apartamento 803;2S;120.29;Vendida; 1,305,000 ;10,849;
OCEAN PARK;Apto 2102 N;3S;122.55;Vendida; 1,569,231 ;12,805;
OCEAN PARK;Apto 2201 N;3S;121.37;Vendida; 1,568,179 ;12,921;
OCEAN PARK;Apto 1203 N;3S;78.91;Vendida;832,503;10,55;
BLUE COAST;Apartamento 1803;2S;131.52;Vendida; 1,556,078 ;11,831;
KEY WEST;Apto 1403;2S;95.93;Vendida; -   ; -   ;
OCEAN PARK;Apto 1404 N;3S;83.4;Vendida;820,926;9,843;
OCEAN PARK;Apto 1502 N;Sala;122.55;Vendida; 1,485,652 ;12,123;
OCEAN PARK;Apto 1505 N;2S;79.69;Vendida;807,79;10,137;
OCEAN PARK;Apto 1805 N;3S;79.69;Vendida;836,545;10,497;
PALM SPRINGS;Apartamento1503;2S;137.47;Vendida; 1,927,545 ;14,022;
PALM BEACH;Apto 1102;3S;129.13;Vendida; -   ; -   ;
PALM BEACH;Apto 1403;3S;132.06;Vendida; -   ; -   ;
PALM BEACH;Apto 503;3S;132.06;Vendida; -   ; -   ;
