Empreendimento,Unidade,Tipo,Área Privativa (m²),Situação,Valor VGV,Valor m²,Chave
SOUTH BEACH TOWER,Apartamento 703,2S,"79,02",Vendida,"R$ 365.876,00","R$ 4.630,17",
SOUTH BEACH TOWER,Apartamento1003,3S,"79,02",Vendida,"R$ 404.957,07","R$ 5.124,74",
SOUTH BEACH TOWER,Apartamento1901,2S,"127,82",Vendida,"R$ 994.529,01","R$ 7.780,70",
SOUTH BEACH TOWER,Apartamento1902,3S,"129,5",Vendida,"R$ 974.835,34","R$ 7.527,69",
SOUTH BEACH TOWER,Apartamento 603,2S,"79,02",Vendida,"R$ 360.864,55","R$ 4.566,75",
SOUTH BEACH TOWER,Apartamento1103,2S,"79,02",Vendida,"R$ 402.463,95","R$ 5.093,19",
SOUTH BEACH TOWER,Apartamento 903,3S,"79,02",Vendida,"R$ 380.912,00","R$ 4.820,45",
SOUTH BEACH TOWER,Apartamento 503,3S,"79,02",Vendida,"R$ 350.840,00","R$ 4.439,89",
SOUTH BEACH TOWER,Apartamento 901,Sala,"127,82",Vendida,"R$ 798.110,88","R$ 6.244,02",
SOUTH BEACH TOWER,Apartamento1203,2S,"79,02",Vendida,"R$ 403.466,00","R$ 5.105,87",
SOUTH BEACH TOWER,Apartamento1403,2S,"79,02",Vendida,"R$ 411.494,98","R$ 5.207,48",
SOUTH BEACH TOWER,Apartamento1603,2S,"79,02",Vendida,"R$ 446.068,00","R$ 5.645,00",
SOUTH BEACH TOWER,Apartamento1803,2S,"79,02",Vendida,"R$ 515.233,60","R$ 6.520,29",
ATLANTIC,Apto 403,2S,"100,53",Vendida,"R$ 540.293,60","R$ 5.374,45",
SOUTH BEACH TOWER,Apartamento1302,3S,"129,5",Vendida,"R$ 859.307,40","R$ 6.635,58",
SOUTH BEACH TOWER,Apartamento 803,2S,"79,02",Vendida,"R$ 399.531,58","R$ 5.056,08",
KEY WEST,Apto 1902,2S,"122,96",Vendida,"R$ 1.202.880,00","R$ 9.782,69",
PALM BEACH,Apto 403,2S,"132,06",Vendida,"R$ 641.957,72","R$ 4.861,11",
SOUTH BEACH TOWER,Apartamento 602,2S,"129,5",Vendida,"R$ 748.015,89","R$ 5.776,18",
SOUTH BEACH TOWER,Apartamento 802,2S,"129,5",Vendida,"R$ 767.537,98","R$ 5.926,93",
SOUTH BEACH TOWER,Apartamento 902,Sala,"129,5",Vendida,"R$ 816.163,30","R$ 6.302,42",
SOUTH BEACH TOWER,Apartamento1303,3S,"79,02",Vendida,"R$ 410.984,00","R$ 5.201,01",
SOUTH BEACH TOWER,Apartamento 702,2S,"129,5",Vendida,"R$ 757.777,11","R$ 5.851,56",
SOUTH BEACH TOWER,Apartamento1401,2S,"127,82",Vendida,"R$ 883.463,24","R$ 6.911,78",
SOUTH BEACH TOWER,Apartamento1001,2S,"127,82",Vendida,"R$ 831.992,00","R$ 6.509,09",
SOUTH BEACH TOWER,Apartamento1601,Garden,"127,82",Vendida,"R$ 936.630,08","R$ 7.327,73",
PALM BEACH,Apto 1602,2S,"129,13",Vendida,"R$ 1.007.076,50","R$ 7.798,94",
PALM BEACH,Apto 1103,2S,"132,06",Vendida,"R$ 761.824,04","R$ 5.768,77",
PALM BEACH,Apto 1203,3S,"132,06",Vendida,"R$ 782.321,08","R$ 5.923,98",
SOUTH BEACH TOWER,Apartamento1201,2S,"127,82",Vendida,"R$ 862.092,07","R$ 6.744,58",
SOUTH BEACH TOWER,Apartamento1301,2S,"127,82",Vendida,"R$ 896.911,69","R$ 7.016,99",
SOUTH BEACH TOWER,Apartamento1501,3S,"127,82",Vendida,"R$ 935.211,36","R$ 7.316,63",
ATLANTIC,Apto 1302,2S,"78,63",Vendida,"R$ 512.036,71","R$ 6.511,98",
PALM BEACH,Apto 1303,Sala,"132,06",Vendida,"R$ 793.197,12","R$ 6.006,34",
SOUTH BEACH TOWER,Apartamento 401,2S,"127,82",Vendida,"R$ 749.925,75","R$ 5.867,05",
SOUTH BEACH TOWER,Apartamento 801,3S,"127,82",Vendida,"R$ 884.106,86","R$ 6.916,81",
ATLANTIC,Apto 1702,2S,"78,63",Vendida,"R$ 542.334,74","R$ 6.897,30",
SOUTH BEACH TOWER,Apartamento 701,2S,"127,82",Vendida,"R$ 831.025,21","R$ 6.501,53",
SOUTH BEACH TOWER,Apartamento1101,2S,"127,82",Vendida,"R$ 874.949,45","R$ 6.845,17",
SOUTH BEACH TOWER,Apartamento 601,2S,"127,82",Vendida,"R$ 861.045,26","R$ 6.736,39",
ATLANTIC,Apto 1703,2S,"100,53",Vendida,"R$ 676.620,00","R$ 6.730,53",
SOUTH BEACH TOWER,Apartamento1903,2S,"79,02",Vendida,"R$ 545.506,08","R$ 6.903,39",
SOUTH BEACH TOWER,Apartamento 501,2S,"127,82",Vendida,"R$ 851.101,29","R$ 6.658,59",
ATLANTIC,Apto 1202,2S,"78,63",Vendida,"R$ 555.943,14","R$ 7.070,37",
SOUTH BEACH TOWER,Apartamento1602,2S,"129,5",Vendida,"R$ 1.083.843,24","R$ 8.369,45",
SOUTH BEACH TOWER,Apartamento1701,2S,"127,82",Vendida,"R$ 1.045.640,90","R$ 8.180,57",
SOUTH BEACH TOWER,Apartamento1702,2S,"129,5",Vendida,"R$ 1.104.911,47","R$ 8.532,13",
ATLANTIC,Apto 1102,2S,"78,63",Vendida,"R$ 535.281,60","R$ 6.807,60",
PALM BEACH,Apto 1503,2S,"132,06",Vendida,"R$ 857.435,68","R$ 6.492,77",
ATLANTIC,Apto 1103,2S,"100,53",Vendida,"R$ 631.111,04","R$ 6.277,84",
ATLANTIC,Apto 902,2S,"78,63",Vendida,"R$ 558.425,01","R$ 7.101,93",
PALM BEACH,Apto 1402,2S,"129,13",Vendida,"R$ 984.113,22","R$ 7.621,10",
SOUTH BEACH TOWER,Apartamento1801,2S,"127,82",Vendida,"R$ 1.138.554,48","R$ 8.907,48",
SOUTH BEACH TOWER,Apartamento 502,2S,"129,5",Vendida,"R$ 940.359,89","R$ 7.261,47",
PALM SPRINGS,Apartamento 601,2S,"142,41",Vendida,"R$ 1.077.680,24","R$ 7.567,45",
PALM SPRINGS,Apartamento1002,2S,"140,3",Vendida,"R$ 1.220.522,24","R$ 8.699,37",
PALM SPRINGS,Apartamento1702,2S,"140,3",Vendida,"R$ 1.669.497,20","R$ 11.899,48",
KEY WEST,Apto 1202,2S,"122,96",Vendida,"R$ 902.160,00","R$ 7.337,02",
PALM SPRINGS,Apartamento1301,2S,"142,41",Vendida,"R$ 1.447.064,64","R$ 10.161,26",
PALM SPRINGS,Apartamento 701,2S,"142,41",Vendida,"R$ 1.173.409,44","R$ 8.239,66",
PALM SPRINGS,Apartamento1101,2S,"142,41",Vendida,"R$ 1.307.915,41","R$ 9.184,15",
PALM SPRINGS,Apartamento 901,2S,"142,41",Vendida,"R$ 1.214.507,84","R$ 8.528,25",
PALM SPRINGS,Apartamento1501,2S,"142,41",Vendida,"R$ 1.517.733,84","R$ 10.657,49",
SOUTH BEACH TOWER,Apartamento 403,3S,"79,02",Vendida,"R$ 672.252,98","R$ 8.507,38",
PALM SPRINGS,Apartamento 801,2S,"142,41",Vendida,"R$ 1.217.916,05","R$ 8.552,18",
PALM SPRINGS,Apartamento 802,2S,"140,3",Vendida,"R$ 1.122.688,00","R$ 8.002,05",
PALM SPRINGS,Apartamento 702,Sala,"140,3",Vendida,"R$ 1.083.694,64","R$ 7.724,12",
PALM SPRINGS,Apartamento1102,2S,"140,3",Vendida,"R$ 1.293.096,00","R$ 9.216,65",
SUNSET TOWER,Apartamento1004,2S,"79,13",Vendida,"R$ 451.831,80","R$ 5.709,99",
SUNSET TOWER,Apartamento 904,3S,"79,13",Vendida,"R$ 443.562,00","R$ 5.605,48",
SUNSET TOWER,Apartamento1304,2S,"79,13",Vendida,"R$ 501.200,00","R$ 6.333,88",
SUNSET TOWER,Apartamento1901,2S,"126,57",Vendida,"R$ 1.192.855,80","R$ 9.424,47",
SUNSET TOWER,Apartamento1904,Garden,"79,13",Vendida,"R$ 598.833,76","R$ 7.567,72",
SUNSET TOWER,Apartamento1204,2S,"79,13",Vendida,"R$ 491.682,21","R$ 6.213,60",
SUNSET TOWER,Apartamento1604,2S,"79,13",Vendida,"R$ 531.272,00","R$ 6.713,91",
SUNSET TOWER,Apartamento 704,2S,"79,13",Vendida,"R$ 427.022,40","R$ 5.396,47",
SUNSET TOWER,Apartamento1701,3S,"126,57",Vendida,"R$ 1.117.676,00","R$ 8.830,50",
PALM SPRINGS,Apartamento 803,2S,"137,47",Vendida,"R$ 1.733.237,69","R$ 12.608,12",
PALM SPRINGS,Apartamento 903,2S,"137,47",Vendida,"R$ 1.733.237,69","R$ 12.608,12",
SUNSET TOWER,Apartamento1203,2S,"79,13",Vendida,"R$ 491.682,22","R$ 6.213,60",
SUNSET TOWER,Apartamento1104,Garden,"79,13",Vendida,"R$ 460.101,60","R$ 5.814,50",
PALM SPRINGS,Apartamento1602,3S,"140,3",Vendida,"R$ 1.558.832,24","R$ 11.110,71",
SUNSET TOWER,Apartamento 503,2S,"79,13",Vendida,"R$ 378.240,10","R$ 4.779,98",
SUNSET TOWER,Apartamento1801,3S,"126,57",Vendida,"R$ 1.152.760,00","R$ 9.107,69",
SUNSET TOWER,Apartamento 404,3S,"94,07",Vendida,"R$ 454.488,16","R$ 4.831,38",
SUNSET TOWER,Apartamento 504,Garden,"79,13",Vendida,"R$ 378.245,62","R$ 4.780,05",
SUNSET TOWER,Apartamento1503,2S,"79,13",Vendida,"R$ 533.632,65","R$ 6.743,75",
SUNSET TOWER,Apartamento1504,2S,"79,13",Vendida,"R$ 533.632,65","R$ 6.743,75",
SUNSET TOWER,Apartamento 901,2S,"126,57",Vendida,"R$ 872.731,99","R$ 6.895,25",
PALM SPRINGS,Apartamento1001,3S,"142,41",Vendida,"R$ 1.396.635,90","R$ 9.807,15",
SUNSET TOWER,Apartamento1804,2S,"79,13",Vendida,"R$ 595.234,70","R$ 7.522,24",
SUNSET TOWER,Apartamento 804,2S,"79,13",Vendida,"R$ 442.512,96","R$ 5.592,23",
SUNSET TOWER,Apartamento1404,2S,"79,13",Vendida,"R$ 528.269,27","R$ 6.675,97",
PALM SPRINGS,Apartamento 602,2S,"140,3",Vendida,"R$ 1.098.939,17","R$ 7.832,78",
PALM SPRINGS,Apartamento1201,2S,"142,41",Vendida,"R$ 1.430.552,24","R$ 10.045,31",
SUNSET TOWER,Apartamento 604,2S,"79,13",Vendida,"R$ 425.698,99","R$ 5.379,74",
SUNSET TOWER,Apartamento 903,2S,"79,13",Vendida,"R$ 450.919,94","R$ 5.698,47",
SUNSET TOWER,Apartamento1103,Sala,"79,13",Vendida,"R$ 467.733,90","R$ 5.910,96",
SUNSET TOWER,Apartamento1403,2S,"79,13",Vendida,"R$ 528.269,27","R$ 6.675,97",
SUNSET TOWER,Apartamento 603,2S,"79,13",Vendida,"R$ 425.698,99","R$ 5.379,74",
SUNSET TOWER,Apartamento 701,2S,"126,57",Vendida,"R$ 831.992,00","R$ 6.573,37",
SUNSET TOWER,Apartamento1303,2S,"79,13",Vendida,"R$ 511.224,00","R$ 6.460,56",
SUNSET TOWER,Apartamento1601,2S,"126,57",Vendida,"R$ 1.089.653,82","R$ 8.609,10",
SUNSET TOWER,Apartamento1003,3S,"79,13",Vendida,"R$ 437.156,29","R$ 5.524,53",
SUNSET TOWER,Apartamento 403,3S,"88,31",Vendida,"R$ 443.575,11","R$ 5.022,93",
SUNSET TOWER,Apartamento 703,2S,"79,13",Vendida,"R$ 430.029,60","R$ 5.434,47",
SUNSET TOWER,Apartamento 801,2S,"126,57",Vendida,"R$ 854.107,88","R$ 6.748,11",
SUNSET TOWER,Apartamento 803,2S,"79,13",Vendida,"R$ 465.485,89","R$ 5.882,55",
SUNSET TOWER,Apartamento1803,2S,"79,13",Vendida,"R$ 626.136,14","R$ 7.912,75",
PALM SPRINGS,Apartamento 502,2S,"140,3",Vendida,"R$ 1.172.973,26","R$ 8.360,47",
SUNSET TOWER,Apartamento1101,2S,"126,57",Vendida,"R$ 987.025,26","R$ 7.798,26",
SUNSET TOWER,Apartamento1703,2S,"79,13",Vendida,"R$ 611.900,90","R$ 7.732,86",
SUNSET TOWER,Apartamento 902,2S,"126,57",Vendida,"R$ 933.234,40","R$ 7.373,27",
SUNSET TOWER,Apartamento1704,2S,"79,13",Vendida,"R$ 561.599,61","R$ 7.097,18",
PALM BEACH,Apto 1601,2S,"128,28",Vendida,"R$ 1.182.778,53","R$ 9.220,29",
SUNSET TOWER,Apartamento1603,2S,"79,13",Vendida,"R$ 568.521,39","R$ 7.184,65",
PALM SPRINGS,Apartamento1401,3S,"142,41",Vendida,"R$ 1.682.892,98","R$ 11.817,24",
SUNSET TOWER,Apartamento 402,2S,"140,44",Vendida,"R$ 862.214,32","R$ 6.139,38",
SUNSET TOWER,Apartamento 602,2S,"126,57",Vendida,"R$ 854.360,58","R$ 6.750,10",
SUNSET TOWER,Apartamento 702,2S,"126,57",Vendida,"R$ 875.586,92","R$ 6.917,81",
SUNSET TOWER,Apartamento1201,2S,"126,57",Vendida,"R$ 1.013.558,20","R$ 8.007,89",
PALM SPRINGS,Apartamento 902,2S,"140,3",Vendida,"R$ 1.243.787,76","R$ 8.865,20",
SUNSET TOWER,Apartamento 401,2S,"176,73",Vendida,"R$ 894.159,98","R$ 5.059,47",
SUNSET TOWER,Apartamento1002,2S,"126,57",Vendida,"R$ 1.002.962,28","R$ 7.924,17",
SUNSET TOWER,Apartamento1102,2S,"126,57",Vendida,"R$ 1.030.945,32","R$ 8.145,26",
SUNSET TOWER,Apartamento1301,2S,"126,57",Vendida,"R$ 1.102.532,02","R$ 8.710,85",
SUNSET TOWER,Apartamento 802,Garden,"126,57",Vendida,"R$ 994.662,38","R$ 7.858,60",
BREEZE TOWER,Apartamento 503,3S,"82,06",Vendida,"R$ 443.361,52","R$ 5.402,89",
BREEZE TOWER,Apartamento 603,2S,"82,06",Vendida,"R$ 449.426,04","R$ 5.476,80",
BREEZE TOWER,Apartamento1603,2S,"82,06",Vendida,"R$ 593.090,01","R$ 7.227,52",
BREEZE TOWER,Apartamento 803,2S,"82,06",Vendida,"R$ 472.430,12","R$ 5.757,13",
BREEZE TOWER,Apartamento1403,2S,"82,06",Vendida,"R$ 561.344,20","R$ 6.840,66",
BREEZE TOWER,Apartamento 403,2S,"87,34",Vendida,"R$ 450.278,08","R$ 5.155,46",
BREEZE TOWER,Apartamento 802,Sala,"125,51",Vendida,"R$ 872.090,00","R$ 6.948,37",
BREEZE TOWER,Apartamento1103,3S,"82,06",Vendida,"R$ 512.125,16","R$ 6.240,86",
BREEZE TOWER,Apartamento1203,2S,"82,06",Vendida,"R$ 525.356,84","R$ 6.402,11",
BREEZE TOWER,Apartamento1503,2S,"82,06",Vendida,"R$ 577.853,53","R$ 7.041,84",
BREEZE TOWER,Apartamento1102,3S,"125,51",Vendida,"R$ 959.815,04","R$ 7.647,32",
BREEZE TOWER,Apartamento 901,2S,"129,15",Vendida,"R$ 929.257,88","R$ 7.195,18",
BREEZE TOWER,Apartamento 902,3S,"125,51",Vendida,"R$ 892.731,43","R$ 7.112,83",
BREEZE TOWER,Apartamento1001,2S,"129,15",Vendida,"R$ 923.620,01","R$ 7.151,53",
BREEZE TOWER,Apartamento1003,2S,"82,06",Vendida,"R$ 424.059,46","R$ 5.167,68",
BREEZE TOWER,Apartamento1101,2S,"129,15",Vendida,"R$ 999.089,07","R$ 7.735,88",
BREEZE TOWER,Apartamento 601,2S,"129,15",Vendida,"R$ 866.644,55","R$ 6.710,37",
BREEZE TOWER,Apartamento 801,2S,"129,15",Vendida,"R$ 862.385,72","R$ 6.677,40",
BREEZE TOWER,Apartamento1803,2S,"82,06",Vendida,"R$ 621.688,48","R$ 7.576,02",
SOUTH BEACH TOWER,Apartamento1503,2S,"79,02",Vendida,"R$ 651.560,00","R$ 8.245,51",
BREEZE TOWER,Apartamento 701,Garden,"129,15",Vendida,"R$ 888.176,75","R$ 6.877,09",
BREEZE TOWER,Apartamento1002,2S,"125,51",Vendida,"R$ 936.002,67","R$ 7.457,59",
PALM BEACH,Apto 1902,3S,"129,13",Vendida,"R$ 1.202.880,00","R$ 9.315,26",
BREEZE TOWER,Apartamento 702,2S,"125,51",Vendida,"R$ 882.112,00","R$ 7.028,22",
BREEZE TOWER,Apartamento 501,Garden,"129,15",Vendida,"R$ 899.051,72","R$ 6.961,30",
BREEZE TOWER,Apartamento1201,2S,"129,15",Vendida,"R$ 1.086.829,17","R$ 8.415,25",
BREEZE TOWER,Apartamento1301,3S,"129,15",Vendida,"R$ 1.102.640,00","R$ 8.537,67",
BREEZE TOWER,Apartamento1802,2S,"125,51",Vendida,"R$ 1.262.580,42","R$ 10.059,60",
BREEZE TOWER,Apartamento 602,3S,"125,51",Vendida,"R$ 862.064,00","R$ 6.868,49",
BREEZE TOWER,Apartamento1303,2S,"82,06",Vendida,"R$ 637.233,47","R$ 7.765,46",
BREEZE TOWER,Apartamento1202,2S,"125,51",Vendida,"R$ 1.001.268,96","R$ 7.977,60",
PALM BEACH,Apto 1603,Garden,"132,06",Vendida,"R$ 968.877,19","R$ 7.336,64",
BREEZE TOWER,Apartamento 502,2S,"125,51",Vendida,"R$ 871.868,52","R$ 6.946,61",
BREEZE TOWER,Apartamento 401,3S,"165,81",Vendida,"R$ 967.855,09","R$ 5.837,13",
SUNSET TOWER,Apartamento1202,3S,"126,57",Vendida,"R$ 1.144.427,21","R$ 9.041,85",
BREEZE TOWER,Apartamento 402,2S,"162,25",Vendida,"R$ 929.808,56","R$ 5.730,72",
BREEZE TOWER,Apartamento1302,2S,"125,51",Vendida,"R$ 1.087.075,54","R$ 8.661,27",
ATLANTIC,Apto 404,Sala,"174,14",Vendida,"R$ 1.301.844,15","R$ 7.475,85",
BREEZE TOWER,Apartamento1501,2S,"129,15",Vendida,"R$ 1.216.874,20","R$ 9.422,18",
SUNSET TOWER,Apartamento1501,2S,"126,57",Vendida,"R$ 1.279.088,28","R$ 10.105,78",
PALM BEACH,Apto 1803,2S,"132,06",Vendida,"R$ 987.435,46","R$ 7.477,17",
PALM BEACH,Apto 1202,3S,"129,13",Vendida,"R$ 1.253.000,00","R$ 9.703,40",
PALM SPRINGS,Apartamento1601,3S,"142,41",Vendida,"R$ 1.973.350,30","R$ 13.856,82",
SUNRISE TOWER,Apartamento 404,Garden,"85,51",Vendida,"R$ 524.255,10","R$ 6.130,92",
SUNRISE TOWER,Apartamento 602,2S,"129,9",Vendida,"R$ 1.007.356,87","R$ 7.754,86",
SUNRISE TOWER,Apartamento 901,3S,"129,72",Vendida,"R$ 1.062.333,50","R$ 8.189,43",
SUNRISE TOWER,Apartamento 902,2S,"129,9",Vendida,"R$ 1.062.333,50","R$ 8.178,09",
SUNRISE TOWER,Apartamento1001,2S,"129,72",Vendida,"R$ 1.142.325,02","R$ 8.806,08",
SUNRISE TOWER,Apartamento 403,2S,"91,24",Vendida,"R$ 524.756,40","R$ 5.751,39",
SUNRISE TOWER,Apartamento 501,2S,"129,72",Vendida,"R$ 992.075,28","R$ 7.647,82",
SUNRISE TOWER,Apartamento 701,2S,"129,72",Vendida,"R$ 1.022.638,46","R$ 7.883,43",
SUNRISE TOWER,Apartamento 704,3S,"84,83",Vendida,"R$ 562.246,16","R$ 6.627,92",
SUNRISE TOWER,Apartamento 803,2S,"84,83",Vendida,"R$ 573.523,16","R$ 6.760,85",
SUNRISE TOWER,Apartamento1002,3S,"129,9",Vendida,"R$ 1.082.181,02","R$ 8.330,88",
SUNRISE TOWER,Apartamento1102,3S,"129,9",Vendida,"R$ 1.102.028,39","R$ 8.483,67",
SUNRISE TOWER,Apartamento1201,2S,"129,72",Vendida,"R$ 1.142.425,35","R$ 8.806,86",
SUNRISE TOWER,Apartamento1202,3S,"129,9",Vendida,"R$ 1.085.303,99","R$ 8.354,92",
SUNRISE TOWER,Apartamento1701,3S,"129,72",Vendida,"R$ 1.278.060,00","R$ 9.852,45",
SUNRISE TOWER,Apartamento1702,2S,"129,9",Vendida,"R$ 1.278.060,00","R$ 9.838,80",
SUNRISE TOWER,Apartamento1801,2S,"129,72",Vendida,"R$ 1.362.151,34","R$ 10.500,70",
PALM SPRINGS,Apartamento 401,2S,"171,26",Vendida,"R$ 1.330.680,85","R$ 7.769,95",
SUNRISE TOWER,Apartamento 401,3S,"141,13",Vendida,"R$ 991.874,80","R$ 7.028,09",
SUNRISE TOWER,Apartamento 402,3S,"134,63",Vendida,"R$ 985.258,96","R$ 7.318,27",
SUNRISE TOWER,Apartamento 504,2S,"84,83",Vendida,"R$ 539.692,16","R$ 6.362,04",
SUNRISE TOWER,Apartamento1103,Sala,"84,83",Vendida,"R$ 615.122,76","R$ 7.251,24",
SUNRISE TOWER,Apartamento1104,2S,"84,83",Vendida,"R$ 616.125,16","R$ 7.263,06",
SUNRISE TOWER,Apartamento1204,2S,"84,83",Vendida,"R$ 621.137,16","R$ 7.322,14",
SUNRISE TOWER,Apartamento1404,2S,"84,83",Vendida,"R$ 671.257,16","R$ 7.912,97",
SUNRISE TOWER,Apartamento1504,2S,"84,83",Vendida,"R$ 676.269,16","R$ 7.972,05",
SUNRISE TOWER,Apartamento1604,3S,"84,83",Vendida,"R$ 688.297,96","R$ 8.113,85",
SUNRISE TOWER,Apartamento 603,2S,"84,83",Vendida,"R$ 550.969,16","R$ 6.494,98",
SUNRISE TOWER,Apartamento1904,2S,"84,83",Vendida,"R$ 688.165,14","R$ 8.112,29",
SUNRISE TOWER,Apartamento 503,2S,"84,83",Vendida,"R$ 539.692,16","R$ 6.362,04",
SUNRISE TOWER,Apartamento 604,2S,"84,83",Vendida,"R$ 550.969,16","R$ 6.494,98",
SUNRISE TOWER,Apartamento1004,2S,"84,83",Vendida,"R$ 596.077,16","R$ 7.026,73",
SUNRISE TOWER,Apartamento 802,2S,"129,9",Vendida,"R$ 1.042.485,98","R$ 8.025,30",
SUNRISE TOWER,Apartamento1101,2S,"129,72",Vendida,"R$ 1.102.028,54","R$ 8.495,44",
SUNRISE TOWER,Apartamento1301,2S,"129,72",Vendida,"R$ 1.162.272,78","R$ 8.959,86",
SUNRISE TOWER,Apartamento1903,2S,"84,83",Vendida,"R$ 724.384,36","R$ 8.539,25",
SUNRISE TOWER,Apartamento 904,3S,"84,83",Vendida,"R$ 584.800,16","R$ 6.893,79",
SUNRISE TOWER,Apartamento1603,3S,"84,83",Vendida,"R$ 688.297,96","R$ 8.113,85",
SUNRISE TOWER,Apartamento 702,3S,"129,9",Vendida,"R$ 1.022.638,46","R$ 7.872,51",
SUNRISE TOWER,Apartamento1704,2S,"84,83",Vendida,"R$ 700.326,76","R$ 8.255,65",
CORAL GABLES,Apartamento1303,2S,"82,41",Vendida,"R$ 643.741,28","R$ 7.811,45",
SUNSET TOWER,Apartamento 601,2S,"126,57",Vendida,"R$ 995.667,07","R$ 7.866,53",
CORAL GABLES,Apartamento 503,3S,"82,41",Vendida,"R$ 549.515,68","R$ 6.668,07",
CORAL GABLES,Apartamento 901,2S,"128,79",Vendida,"R$ 1.074.171,84","R$ 8.340,49",
CORAL GABLES,Apartamento1503,2S,"83,33",Vendida,"R$ 669.803,68","R$ 8.037,97",
SUNRISE TOWER,Apartamento 903,2S,"84,83",Vendida,"R$ 584.800,16","R$ 6.893,79",
SUNRISE TOWER,Apartamento1203,3S,"84,83",Vendida,"R$ 606.850,96","R$ 7.153,73",
SUNRISE TOWER,Apartamento1303,2S,"84,83",Vendida,"R$ 686.293,16","R$ 8.090,22",
SUNRISE TOWER,Apartamento1403,2S,"84,83",Vendida,"R$ 671.257,16","R$ 7.912,97",
SUNRISE TOWER,Apartamento1601,2S,"129,72",Vendida,"R$ 1.287.973,74","R$ 9.928,88",
SUNSET TOWER,Apartamento 501,2S,"126,57",Vendida,"R$ 977.114,27","R$ 7.719,95",
CORAL GABLES,Apartamento 603,2S,"82,41",Vendida,"R$ 560.542,08","R$ 6.801,87",
CORAL GABLES,Apartamento 401,2S,"143,96",Vendida,"R$ 981.850,80","R$ 6.820,30",
CORAL GABLES,Apartamento 403,3S,"84,99",Vendida,"R$ 504.232,21","R$ 5.932,84",
CORAL GABLES,Apartamento1203,2S,"83,33",Vendida,"R$ 690.854,08","R$ 8.290,58",
CORAL GABLES,Apartamento1603,2S,"82,41",Vendida,"R$ 682.834,88","R$ 8.285,83",
SUNRISE TOWER,Apartamento1804,2S,"84,83",Vendida,"R$ 712.355,56","R$ 8.397,45",
CORAL GABLES,Apartamento1103,2S,"82,41",Vendida,"R$ 677.822,88","R$ 8.225,01",
SUNRISE TOWER,Apartamento1902,Sala,"129,9",Vendida,"R$ 1.412.381,60","R$ 10.872,84",
CORAL GABLES,Apartamento 703,2S,"83,33",Vendida,"R$ 542.990,23","R$ 6.516,14",
CORAL GABLES,Apartamento 701,3S,"128,79",Vendida,"R$ 1.094.620,80","R$ 8.499,27",
CORAL GABLES,Apartamento 803,2S,"82,41",Vendida,"R$ 553.469,30","R$ 6.716,05",
SUNRISE TOWER,Apartamento1803,2S,"84,83",Vendida,"R$ 712.355,56","R$ 8.397,45",
BREEZE TOWER,Apartamento1801,Sala,"129,15",Vendida,"R$ 1.431.729,52","R$ 11.085,79",
CORAL GABLES,Apartamento1001,2S,"126,86",Vendida,"R$ 1.154.163,36","R$ 9.097,93",
CORAL GABLES,Apartamento1601,2S,"126,83",Vendida,"R$ 1.303.220,24","R$ 10.275,33",
BREEZE TOWER,Apartamento1701,2S,"129,15",Vendida,"R$ 1.318.747,52","R$ 10.210,98",
CORAL GABLES,Apartamento1003,2S,"83,33",Vendida,"R$ 604.647,68","R$ 7.256,06",
CORAL GABLES,Apartamento 501,3S,"139,82",Vendida,"R$ 994.781,76","R$ 7.114,73",
CORAL GABLES,Apartamento 801,2S,"126,83",Vendida,"R$ 1.001.608,10","R$ 7.897,25",
CORAL GABLES,Apartamento1101,2S,"128,79",Vendida,"R$ 1.058.173,54","R$ 8.216,27",
SUNRISE TOWER,Apartamento 502,2S,"129,9",Vendida,"R$ 992.075,28","R$ 7.637,22",
SUNRISE TOWER,Apartamento1402,2S,"129,9",Vendida,"R$ 1.182.120,30","R$ 9.100,23",
CORAL GABLES,Apartamento1301,2S,"128,79",Vendida,"R$ 1.153.561,92","R$ 8.956,92",
CORAL GABLES,Apartamento1002,2S,"136,36",Vendida,"R$ 1.128.038,00","R$ 8.272,50",
PALM BEACH,Apto 1703,2S,"132,06",Vendida,"R$ 1.051.183,43","R$ 7.959,89",
BREEZE TOWER,Apartamento1601,2S,"129,15",Vendida,"R$ 1.363.264,08","R$ 10.555,66",
BREEZE TOWER,Apartamento1702,2S,"125,51",Vendida,"R$ 1.368.659,40","R$ 10.904,78",
CORAL GABLES,Apartamento1901,3S,"128,79",Vendida,"R$ 1.342.815,04","R$ 10.426,39",
CORAL GABLES,Apartamento 802,2S,"136,35",Vendida,"R$ 1.149.024,76","R$ 8.427,02",
CORAL GABLES,Apartamento2103,2S,"83,33",Vendida,"R$ 838.206,89","R$ 10.058,89",
SUNSET TOWER,Apartamento1302,2S,"126,57",Vendida,"R$ 1.250.341,15","R$ 9.878,65",
SUNSET TOWER,Apartamento 502,2S,"126,57",Vendida,"R$ 1.002.811,70","R$ 7.922,98",
BREEZE TOWER,Apartamento1602,2S,"125,51",Vendida,"R$ 1.325.696,50","R$ 10.562,48",
BREEZE TOWER,Apartamento1502,3S,"125,51",Vendida,"R$ 1.282.733,59","R$ 10.220,17",
CORAL GABLES,Apartamento1402,3S,"136,35",Vendida,"R$ 1.240.378,86","R$ 9.097,02",
BREEZE TOWER,Apartamento1402,2S,"125,51",Vendida,"R$ 1.254.805,77","R$ 9.997,66",
